Rank,Game Name,Publish Year,Platform ID,Genre ID,Publisher ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales
15593,Starry ? Sky: After Summer,1/1/2013,20,4,147,0,0,0.02,0
15594,Puzzle Guzzle,1/1/2007,20,6,224,0.02,0,0,0
15595,ESPN NFL Primetime 2002,1/1/2002,30,11,382,0.01,0,0,0
15596,Gallop Racer Inbreed,1/1/2006,17,11,607,0,0,0.02,0
15597,Myth Makers: Super Kart GP,1/1/2007,26,7,517,0.01,0,0,0
15598,Red Ninja: End of Honor,1/1/2005,30,1,656,0.01,0,0,0
15599,Ketsui: Kizuna Jigoku Tachi Extra,1/1/2010,29,9,108,0,0,0.02,0
15600,Frisbee Disc Freestyle / Frisbee Disc Golf,1/1/2007,5,11,231,0.02,0,0,0
15601,Call of Duty: Modern Warfare Trilogy,1/1/2016,18,9,117,0,0.01,0,0
15602,The King of Fighters Collection: The Orochi Saga (JP sales),1/1/2006,17,3,336,0,0,0.02,0
15603,Emergency 2012,1/1/2010,5,10,543,0,0.02,0,0
15604,Command & Conquer 3: Kane's Wrath,1/1/2008,14,12,239,0,0.01,0,0
15605,Suzumiya Haruhi-Chan no Mahjong,1/1/2011,20,4,369,0,0,0.02,0
15606,Tsuki no Hikari: Shizumeru Kane no Satsujin,1/1/2002,17,2,649,0,0,0.02,0
15607,Aqua Panic!,1/1/2009,5,6,461,0.01,0.01,0,0
15608,James Bond 007: Blood Stone,1/1/2010,14,9,117,0.02,0,0,0
15609,Writing and Speaking Beautiful Japanese DS,,5,4,641,0,0,0.02,0
15610,Sega Ages 2500 Series Vol. 26: Dynamite Deka,1/1/2006,17,1,553,0,0,0.02,0
15611,Kong: The Animated Series,1/1/2002,7,1,161,0.01,0,0,0
15612,Heavy Fire: Afghanistan,1/1/2011,14,9,408,0.02,0,0,0
15613,Let's Dance with Mel B,1/1/2011,29,11,170,0,0.02,0,0
15614,Agatha Christie: Death on the Nile,1/1/2008,14,2,167,0,0.01,0,0
15615,The Crew: Wild Run,1/1/2015,31,1,633,0,0.02,0,0
15616,Toukiden 2,1/1/2016,18,1,607,0,0,0.02,0
15617,Koisuru Otome to Shugo no Tate Portable,1/1/2010,20,2,126,0,0,0.02,0
15618,PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana,1/1/2012,3,1,357,0,0,0.02,0
15619,Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,1/1/2010,5,4,452,0,0,0.02,0
15620,Iridium Runners,1/1/2008,17,7,570,0.01,0.01,0,0
15621,Ben 10 Omniverse 2,1/1/2013,3,1,452,0,0.02,0,0
15622,"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",1/1/2007,17,2,369,0,0,0.02,0
15623,Bakumatsu Renka: Karyuu Kenshi-den,1/1/2007,17,2,211,0,0,0.02,0
15624,Dancing on Ice,1/1/2010,5,11,293,0,0.02,0,0
15625,Tiny Toon Adventures: Wacky Stackers,1/1/2001,7,6,199,0.01,0,0,0
15626,Princess Frontier Portable,1/1/2011,20,2,126,0,0,0.02,0
15627,Rock Blast,1/1/2010,26,6,636,0.02,0,0,0
15628,Touch Detective (JP sales),1/1/2006,5,2,107,0,0,0.02,0
15629,Tomb Raider: Legend,1/1/2006,14,1,238,0,0.01,0,0
15630,Emergency Mayhem,1/1/2008,26,7,191,0.02,0,0,0
15631,Rising Zan: The Samurai Gunman,1/1/1998,16,1,123,0.01,0.01,0,0
15632,Mai-Otome Hime: Otome Butou Shi,1/1/2006,17,3,587,0,0,0.02,0
15633,Robopon 2: Cross Version,1/1/2001,7,8,327,0.01,0,0,0
15634,TMNT: Mutant Melee,1/1/2005,30,3,382,0.01,0,0,0
15635,Ultimate Puzzle Games,1/1/2005,7,6,608,0.01,0,0,0
15636,Combat Flight Simulator 3: Battle for Europe,1/1/2002,14,10,428,0.01,0.01,0,0
15637,Kimikare: New Semester,1/1/2012,20,1,333,0,0,0.02,0
15638,Katekyoo Hitman Reborn! Kindan no Yami no Delta,1/1/2008,17,1,405,0,0,0.02,0
15639,Haneru no Tobira Wii: Girigirissu,1/1/2007,26,4,452,0,0,0.02,0
15640,RoboCop,1/1/2003,30,9,618,0.01,0,0,0
15641,Elminage II: Sousei no Megami to Unmei no Daichi,1/1/2009,20,8,579,0,0,0.02,0
15642,Lara Croft and the Temple of Osiris,1/1/2014,14,1,575,0,0.02,0,0
15643,Final Fantasy XIV: Heavensward,1/1/2015,14,1,575,0.01,0.01,0,0
15644,Grisaia no Rakuen: Le Eden de la Grisaia,1/1/2014,21,2,522,0,0,0.02,0
15645,Blazing Souls,1/1/2006,17,8,333,0,0,0.02,0
15646,Seinaru Kana: Orichalcum no Na no Motoni,1/1/2012,20,1,209,0,0,0.02,0
15647,NHL 2K3,1/1/2002,8,11,553,0.01,0,0,0
15648,PDC World Championship Darts 2009,1/1/2009,26,11,488,0,0.02,0,0
15649,Tour de France 2014,1/1/2014,18,11,263,0,0.02,0,0
15650,The Hustle: Detroit Streets,1/1/2006,30,11,117,0.01,0,0,0
15651,Tail of the Sun,1/1/1996,16,8,140,0.01,0.01,0,0
15652,Canada Hunt,1/1/2010,26,11,654,0.02,0,0,0
15653,Space Channel 5: Ulala's Cosmic Attack,1/1/2002,7,4,154,0.01,0,0,0
15654,Airline Tycoon,1/1/2000,14,10,351,0,0.01,0,0
15655,Virtua Quest,,17,8,641,0.01,0.01,0,0
15656,Disney Sports Basketball,1/1/2002,7,11,382,0.01,0,0,0
15657,Bejeweled Blitz,1/1/2010,14,6,407,0,0.01,0,0
15658,Ozzy & Drix,1/1/2003,7,5,430,0.01,0,0,0
15659,Barnyard Blast: Swine of the Night,1/1/2008,5,5,166,0.02,0,0,0
15660,SBK09 Superbike World Championship,1/1/2009,18,7,170,0,0.01,0,0
15661,Song of the Deep,1/1/2016,14,1,347,0.02,0,0,0
15662,Yamasa Digi World SP: Moeyo! Kung Fu Shukujo,1/1/2006,17,4,672,0,0,0.02,0
15663,Nobunaga no Yabou: Soutensoku with Power-Up Kit,1/1/2011,20,12,607,0,0,0.02,0
15664,Disney Sports Football,1/1/2002,8,11,382,0.01,0,0,0
15665,Castle Shikigami 2,1/1/2004,17,9,508,0.01,0.01,0,0
15666,Wizardry Twin Pack,1/1/2011,18,8,116,0,0,0.02,0
15667,Rabbids Invasion: The Interactive TV Show,1/1/2014,19,4,633,0,0.01,0,0
15668,Moe Star: Moeru Toudai Eigojuku,1/1/2008,5,4,436,0,0,0.02,0
15669,Gadget Racers (PAL),1/1/2002,17,7,677,0,0,0.02,0
15670,Pulse Racer,1/1/2003,30,7,362,0.01,0,0,0
15671,Freestyle Metal X,1/1/2003,8,7,430,0.01,0,0,0
15672,Tegami Bachi: Kokoro Tsumugu Mono e,1/1/2010,20,8,382,0,0,0.02,0
15673,NEVES,1/1/2007,5,6,336,0.01,0,0,0
15674,Unreal Tournament 2004,1/1/2004,14,9,154,0,0.01,0,0
15675,NBA 07,1/1/2006,17,11,565,0.01,0.01,0,0
15676,Antiphona no Seikahime: Tenshi no Gakufu Op.A,1/1/2009,20,8,472,0,0,0.02,0
15677,Rogue Trooper,1/1/2006,30,9,238,0.01,0,0,0
15678,Spirits & Spells,1/1/2003,8,5,657,0.01,0,0,0
15679,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,1/1/2015,18,1,452,0,0,0.02,0
15680,Balls of Fury,1/1/2007,5,11,677,0.02,0,0,0
15681,50 Classic Games,1/1/2012,3,4,159,0,0.02,0,0
15682,The Longest Journey,1/1/1999,14,2,243,0,0.01,0,0
15683,Eyeshield 21: Portable Edition,1/1/2006,20,8,382,0,0,0.02,0
15684,Stronghold Legends,1/1/2006,14,12,599,0,0.01,0,0
15685,Kabushiki Baibai Trainer: Kabutore! Next,1/1/2007,5,10,382,0,0,0.02,0
15686,Machi: Unmei no Kousaten,1/1/2006,20,2,187,0,0,0.02,0
15687,Winning Post 8 2016,1/1/2016,19,10,607,0,0,0.02,0
15688,Golden Nugget Casino DS,1/1/2005,5,4,400,0.02,0,0,0
15689,Machi-ing Maker 4,1/1/2011,18,12,211,0,0,0.02,0
15690,World Class Rugby 2: Kokunai Gekitou Hen '93,1/1/1994,24,11,437,0,0,0.02,0
15691,Pirates PlundArrr,1/1/2010,26,1,400,0.02,0,0,0
15692,Robotics;Notes,1/1/2014,21,2,108,0,0,0.02,0
15693,Ketsui Death Label,1/1/2008,5,9,139,0,0,0.02,0
15694,Prince of Stride,1/1/2015,21,2,368,0,0,0.02,0
15695,Syberia II,1/1/2004,14,2,413,0,0.01,0,0
15696,SD Gundam Force,1/1/2004,7,9,452,0.01,0,0,0
15697,Mechanic Master 2,1/1/2010,5,6,202,0.02,0,0,0
15698,Dungeons - The Dark Lord,1/1/2011,14,12,371,0,0.01,0,0
15699,Clover no Kuni no Alice: Wonderful Wonder World,1/1/2011,20,2,526,0,0,0.02,0
15700,Shonen Jump's Yu-Gi-Oh! GX Card Almanac,,5,4,382,0,0,0.02,0
15701,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock,1/1/2007,17,4,211,0,0,0.02,0
15702,Lost: Via Domus,1/1/2008,14,1,633,0,0.01,0,0
15703,Monster High 13 Wishes,1/1/2013,3,1,393,0,0.02,0,0
15704,GA - Geijutsuka Art Design Class: Slapstick Wonder Land,1/1/2010,20,2,545,0,0,0.02,0
15705,Planetarian: Chiisana Hoshi no Yume,1/1/2009,20,2,522,0,0,0.02,0
15706,Roommate Asami: Okusama wa Joshikousei,1/1/2002,17,2,218,0,0,0.02,0
15707,Cabbage Patch Kids: The Patch Puppy Rescue,1/1/2007,7,4,211,0.01,0,0,0
15708,Sarah: Keeper of the Unicorn,1/1/2009,5,2,229,0.02,0,0,0
15709,Pirates: Legend of the Black Buccaneer,1/1/2006,17,2,101,0.01,0.01,0,0
15710,Back to the Future: The Game,1/1/2015,31,2,609,0,0.02,0,0
15711,Post Mortem,1/1/2003,14,2,426,0,0.01,0,0
15712,Ultraman Star Chronicles,1/1/2013,20,12,452,0,0,0.02,0
15713,Ginga Tetsudou 999 DS,1/1/2010,5,2,207,0,0,0.02,0
15714,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,1/1/2015,18,1,452,0,0,0.02,0
15715,Amagoushi no Yakata,1/1/2007,17,2,472,0,0,0.02,0
15716,Aedis Eclipse: Generation of Chaos,1/1/2006,20,8,333,0.02,0,0,0
15717,This War of Mine,1/1/2016,19,1,219,0,0.01,0,0
15718,Franklin: A Birthday Surprise,1/1/2006,17,4,282,0.01,0.01,0,0
15719,Nil Admirari no Tenbin: Teito Genwaku Toukidan,1/1/2016,21,2,333,0,0,0.02,0
15720,Without Warning,,30,9,182,0.01,0,0,0
15721,Marvel Superheroes 3D: Grandmaster's Challenge,1/1/2010,26,1,461,0,0.01,0,0
15722,Suzunone Seven: Rebirth Knot,1/1/2010,17,2,126,0,0,0.02,0
15723,Arslan: The Warriors of Legend,1/1/2016,31,1,607,0.01,0,0,0
15724,"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",1/1/2013,20,2,333,0,0,0.02,0
15725,Zoids Dash,1/1/2006,5,8,622,0,0,0.02,0
15726,Digimon Rumble Arena,1/1/2001,16,3,452,0.01,0.01,0,0
15727,Vitamin X Evolution Plus,1/1/2010,20,2,211,0,0,0.02,0
15728,Disciples III: Renaissance,1/1/2010,14,12,371,0,0.01,0,0
15729,Revolution: 25th Anniversary Collection,1/1/2016,14,2,380,0,0.02,0,0
15730,MX vs. ATV Supercross Encore,1/1/2015,31,11,477,0.02,0,0,0
15731,Final Fight: Streetwise,1/1/2006,30,1,182,0.01,0,0,0
15732,Goblin Commander: Unleash the Horde,1/1/2003,8,12,362,0.01,0,0,0
15733,Super Speed Machines,1/1/2009,5,7,429,0.02,0,0,0
15734,Nano Diver,1/1/2011,20,1,598,0,0,0.02,0
15735,Elkrone no Atelier: Dear for Otomate,1/1/2012,20,1,333,0,0,0.02,0
15736,DJ Star,1/1/2009,5,4,219,0.01,0,0,0
15737,Top Gear RPM Tuning,1/1/2005,30,7,657,0.01,0,0,0
15738,Cookie & Cream,1/1/2007,5,5,107,0.01,0,0,0
15739,Memories Off: Yubikiri no Kioku,1/1/2010,29,2,108,0,0,0.02,0
15740,Otometeki Koi Kakumei * Love Revo!! DS,1/1/2008,5,2,310,0,0,0.02,0
15741,Clue / Mouse Trap / Perfection / Aggravation,1/1/2006,5,4,641,0.02,0,0,0
15742,Football Manager 2007,,29,11,553,0,0.01,0,0
15743,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4,1/1/2015,18,1,452,0,0,0.02,0
15744,Elven Legacy Collection,1/1/2010,14,12,498,0,0.01,0,0
15745,My Ballet Studio,1/1/2009,5,10,107,0.01,0,0,0
15746,Postman Pat: Special Delivery Service,1/1/2009,5,4,308,0,0.01,0,0
15747,Cross + Channel,1/1/2010,20,2,209,0,0,0.02,0
15748,LEGO Star Wars II: The Original Trilogy,1/1/2006,14,1,117,0,0.01,0,0
15749,Summer Challenge: Athletics Tournament,1/1/2011,26,11,520,0,0.01,0,0
15750,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!,1/1/2010,5,4,452,0,0,0.02,0
15751,Just Cause,1/1/2006,14,1,238,0,0.01,0,0
15752,Abunai: Koi no Sousa Shitsu,1/1/2015,21,1,147,0,0,0.02,0
15753,Blazing Angels: Squadrons of WWII,1/1/2006,14,10,633,0.01,0,0,0
15754,Let's Yoga!,1/1/2007,5,4,382,0,0,0.02,0
15755,Zero no Tsukaima: Muma ga Tsumugu Yokaze no Nocturne,1/1/2007,17,2,405,0,0,0.02,0
15756,Memories Off: Yubikiri no Kikou,1/1/2011,20,2,108,0,0,0.02,0
15757,L.G.S: Shinsetsu Houshinengi,1/1/2012,20,1,333,0,0,0.02,0
15758,Battle Engine Aquila,1/1/2003,30,9,154,0.01,0,0,0
15759,Turbo: Super Stunt Squad,1/1/2013,26,11,211,0,0.02,0,0
15760,Hurry Up Hedgehog!,1/1/2009,5,7,483,0.02,0,0,0
15761,Hands On! Tangrams,1/1/2009,5,6,582,0.02,0,0,0
15762,Puzzle Chronicles,1/1/2010,5,6,382,0.01,0,0,0
15763,Discworld II: Mortality Bytes!,1/1/1996,16,2,523,0.01,0.01,0,0
15764,One Piece Mansion,1/1/2001,16,1,182,0.01,0.01,0,0
15765,Uchi no 3 Shimai DS,1/1/2008,5,4,207,0,0,0.02,0
15766,Divinity: Original Sin,1/1/2014,14,8,263,0,0.02,0,0
15767,Soul Eater: Monotone Princess,1/1/2008,26,1,575,0,0,0.02,0
15768,Strike Witches: Shirogane no Tsubasa,1/1/2010,29,12,209,0,0,0.02,0
15769,Big Idea's VeggieTales: LarryBoy and the Bad Apple,1/1/2006,7,1,202,0.01,0,0,0
15770,Still Life 2,1/1/2009,14,2,543,0,0.01,0,0
15771,Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,1/1/2010,5,1,328,0,0,0.02,0
15772,Clock Zero: Shuuen no Ichibyou - ExTime,1/1/2015,21,1,333,0,0,0.02,0
15773,Moujuutsukai to Oujisama,1/1/2010,17,2,333,0,0,0.02,0
15774,Root Infinity Rexx,1/1/2015,21,2,333,0,0,0.02,0
15775,Cube,1/1/2007,20,6,211,0.02,0,0,0
15776,Shinseiki GPX Cyber Formula: Road To The INFINITY 4,1/1/2007,17,7,587,0,0,0.02,0
15777,Army Men: Major Malfunction,1/1/2006,30,9,298,0.01,0,0,0
15778,Dunamis 15,1/1/2011,29,2,108,0,0,0.02,0
15779,Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense,1/1/2007,5,4,280,0,0,0.02,0
15780,Worms World Party,1/1/2001,14,12,653,0,0.01,0,0
15781,Yoake Yori Ruriiro na Portable,1/1/2010,20,2,369,0,0,0.02,0
15782,Big Bass Fishing,1/1/2002,16,1,599,0,0,0.02,0
15783,Reine des Fleurs,1/1/2015,21,1,333,0,0,0.02,0
15784,Gears of War,1/1/2007,14,9,428,0,0.01,0,0
15785,Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen,1/1/2007,26,10,596,0,0,0.02,0
15786,Namco Museum 50th Anniversary (JP sales),1/1/2005,17,4,452,0,0,0.02,0
15787,Gummy Bears Magical Medallion,1/1/2011,26,5,582,0.02,0,0,0
15788,Colin McRae Rally 2005,1/1/2004,14,7,191,0,0.01,0,0
15789,Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+,1/1/2009,20,8,311,0,0,0.02,0
15790,LEGO Star Wars: The Video Game,1/1/2005,14,1,238,0,0.01,0,0
15791,"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",1/1/2016,21,2,451,0,0,0.02,0
15792,Dark Void,1/1/2010,14,1,182,0,0.01,0,0
15793,Chou!! Super Nep League DS,1/1/2008,5,11,362,0,0,0.02,0
15794,Irritating Stick,1/1/1998,16,1,547,0.01,0.01,0,0
15795,WTA Tour Tennis,1/1/2002,7,11,382,0.01,0,0,0
15796,Kaleidoeve,1/1/2015,21,2,330,0,0,0.02,0
15797,Judge Dredd: Dredd Vs Death,1/1/2003,30,9,656,0.01,0,0,0
15798,Star Trek: Legacy,1/1/2006,14,10,633,0,0.01,0,0
15799,NHL 16,1/1/2015,29,11,239,0,0.02,0,0
15800,Wall-E,1/1/2008,14,5,615,0,0.01,0,0
15801,Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,1/1/2006,17,1,211,0,0,0.02,0
15802,Davis Cup Tennis,1/1/2002,7,11,633,0.01,0,0,0
15803,Pro Rally,1/1/2002,8,7,633,0.01,0,0,0
15804,XCOM 2,1/1/2016,31,12,599,0.01,0.01,0,0
15805,Football Academy,1/1/2009,5,11,239,0,0.01,0,0
15806,Kimi ni Todoke: Sodateru Omoi,1/1/2009,5,2,162,0,0,0.02,0
15807,Call of Duty: Modern Warfare Trilogy,1/1/2016,29,9,117,0.01,0.01,0,0
15808,Let's Pilates!,1/1/2007,5,4,382,0.02,0,0,0
15809,Memories Off #5: Encore,1/1/2007,17,2,209,0,0,0.02,0
15810,Brave Story: Boku no Kioku to Negai,1/1/2006,5,8,452,0,0,0.02,0
15811,Zombie Hunters 2,1/1/2006,17,1,253,0,0,0.02,0
15812,WRC 5: FIA World Rally Championship,1/1/2015,29,11,168,0,0.02,0,0
15813,Custom Drive,1/1/2012,20,1,211,0,0,0.02,0
15814,Ferrari: The Race Experience,,26,7,593,0,0.01,0,0
15815,Tsuyo Kiss 2 Gakki: Swift Love,1/1/2009,17,2,538,0,0,0.02,0
15816,Achtung Panzer: Kharkov 1943,1/1/2010,14,12,401,0,0.01,0,0
15817,Konductra,1/1/2006,5,6,480,0.02,0,0,0
15818,Samurai Jack: The Shadow of Aku,1/1/2004,8,1,553,0.01,0,0,0
15819,Winning Post 7 2013,1/1/2013,21,11,607,0,0,0.02,0
15820,Platypus,1/1/2006,20,9,274,0.02,0,0,0
15821,Command & Conquer 4: Tiberian Twilight,1/1/2010,14,12,239,0,0.01,0,0
15822,The Incredibles: Rise of the Underminer,1/1/2005,14,1,615,0.01,0,0,0
15823,Winter Sports 3: The Great Tournament,1/1/2010,29,11,625,0,0.01,0,0
15824,Farm Frenzy,1/1/2008,14,12,447,0.01,0,0,0
15825,Ore wa Shoujo Mangaka,1/1/2012,20,1,295,0,0,0.02,0
15826,Busou Renkin: Youkoso Papillon Park e,1/1/2007,17,1,405,0,0,0.02,0
15827,A Vampyre Story,1/1/2008,14,2,204,0,0.01,0,0
15828,Puyo Puyo Tetris,1/1/2014,27,6,553,0,0,0.02,0
15829,Exhibition Volume 6,1/1/2004,30,4,428,0.01,0,0,0
15830,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,1/1/2008,5,4,553,0,0,0.02,0
15831,The Haunted: Hell's Reach,1/1/2011,14,9,655,0.02,0,0,0
15832,Phoenix Wright: Ace Attorney Trilogy,1/1/2014,3,2,182,0,0,0.02,0
15833,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,1/1/2011,5,4,226,0,0,0.02,0
15834,LifeSigns: Surgical Unit,1/1/2005,5,10,365,0.01,0.01,0,0
15835,I Love Horses: Rider's Paradise,1/1/2010,26,10,221,0.02,0,0,0
15836,Kao the Kangaroo Round 2,1/1/2005,8,5,365,0.01,0,0,0
15837,Majesty 2 Collection,1/1/2011,14,12,498,0,0.01,0,0
15838,Sniper Elite,1/1/2005,14,9,413,0,0.01,0,0
15839,The Dark Hills of Cherai,1/1/2009,14,6,641,0,0.01,0,0
15840,FIFA Soccer 08,1/1/2007,14,11,239,0,0.01,0,0
15841,Zoey 101: Field Trip Fiasco,1/1/2007,5,1,615,0.02,0,0,0
15842,Dream C Club: GoGo,1/1/2014,18,2,211,0,0,0.02,0
15843,Battle Spirits: Hero's Soul,1/1/2010,20,8,452,0,0,0.02,0
15844,Usavichi: Game no Jikan,1/1/2011,5,1,452,0,0,0.02,0
15845,Pachi-Slot Higrashi no Naku Koro ni Matsuri,1/1/2010,17,4,126,0,0,0.02,0
15846,Otona no Renai Shousetsu: Harlequin Selection,1/1/2010,5,4,469,0,0,0.02,0
15847,White Album 2: Shiawase no Mukougawa,1/1/2013,21,2,134,0,0,0.02,0
15848,W.L.O. Sekai Renai Kikousen,1/1/2010,29,2,108,0,0,0.02,0
15849,Psychedelica of the Black Butterfly,1/1/2015,21,1,333,0,0,0.02,0
15850,Final Fantasy XI: All-In-One Pack 2006,1/1/2006,29,8,575,0,0,0.02,0
15851,Joint Operations: Combined Arms,1/1/2009,14,9,478,0.01,0,0,0
15852,Poupee Girl DS 2: Elegant Mint / Sweet Pink Style,1/1/2010,5,4,129,0,0,0.02,0
15853,Winning Post 7: Maximum 2007,1/1/2007,18,11,607,0,0,0.02,0
15854,Monster Trux Offroad,1/1/2007,26,7,517,0.01,0,0,0
15855,Assault Suit Leynos,1/1/2016,19,9,540,0.01,0,0,0
15856,Dragon Booster,1/1/2005,5,9,382,0.02,0,0,0
15857,Germany's Next Topmodel 2011,1/1/2011,5,10,109,0,0.01,0,0
15858,Drakensang: The Dark Eye,1/1/2009,14,8,238,0.01,0,0,0
15859,Storm Lover 2nd,1/1/2013,20,4,211,0,0,0.02,0
15860,Kadenz fermata//Akkord:fortissimo,1/1/2014,21,2,108,0,0,0.02,0
15861,DuckTales: Remastered,1/1/2013,14,1,182,0,0.01,0,0
15862,Transformers: Prime,1/1/2012,26,1,117,0,0.01,0,0
15863,Contrast,1/1/2013,14,5,263,0,0.01,0,0
15864,Arcana Famiglia 2,1/1/2013,20,2,195,0,0,0.02,0
15865,Taishou Moebius Line Vitable,1/1/2016,21,2,228,0,0,0.02,0
15866,Gaist Crusher God,1/1/2014,3,1,182,0,0,0.02,0
15867,Shinkyoku Soukai Polyphonica,1/1/2007,17,2,522,0,0,0.02,0
15868,PDC World Championship Darts 2008,,5,11,641,0.01,0,0,0
15869,San Goku Shi DS 2,1/1/2007,5,12,607,0,0,0.02,0
15870,Strongest Tokyo University Shogi DS,1/1/1985,5,1,448,0,0,0.02,0
15871,Shin Sangoku Musou Online: Souten Ranbu,1/1/2010,18,1,607,0,0,0.02,0
15872,Elven Legacy,1/1/2009,14,12,498,0.01,0,0,0
15873,V-Rally 3,1/1/2003,30,7,154,0.01,0,0,0
15874,Full House Kiss 2,1/1/2006,17,2,182,0,0,0.02,0
15875,Dead to Rights,1/1/2004,7,9,677,0.01,0,0,0
15876,Thunder Force VI,1/1/2008,17,9,553,0,0,0.02,0
15877,Majesty 2: The Fantasy Kingdom Sim,1/1/2009,14,10,498,0.01,0,0,0
15878,Turbo: Super Stunt Squad,1/1/2013,3,11,211,0,0.01,0,0
15879,Dinotopia: The Sunstone Odyssey,,8,1,641,0.01,0,0,0
15880,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,1/1/2010,20,4,495,0,0,0.02,0
15881,Dance! It's Your Stage,,26,4,232,0,0.01,0,0
15882,PachiPara 3D,1/1/2011,3,4,357,0,0,0.02,0
15883,Command & Conquer Collection,1/1/2003,14,12,239,0.01,0,0,0
15884,Kiss Bell,1/1/2014,21,2,294,0,0,0.02,0
15885,Earth Defense Force 2017 (old JP sales),1/1/2006,29,9,211,0,0,0.02,0
15886,Sengoku Hime: Senran ni Mau Otometachi,1/1/2009,17,2,673,0,0,0.02,0
15887,GTI Club: Supermini Festa!,1/1/2010,26,7,382,0.01,0,0,0
15888,MuvLuv Double Pack,1/1/2016,21,2,108,0,0,0.02,0
15889,Koihime Enbu,1/1/2016,19,3,673,0,0,0.02,0
15890,Romance of the Three Kingdoms XII,1/1/2012,27,12,607,0,0,0.02,0
15891,Worldwide Soccer Manager 2006,1/1/2004,14,11,553,0,0.01,0,0
15892,Sora no Otoshimono Forte: Dreamy Season,1/1/2011,5,2,369,0,0,0.02,0
15893,Mission: Impossible - Operation Surma,1/1/2004,8,5,154,0.01,0,0,0
15894,Trigger Man,1/1/2004,8,9,202,0.01,0,0,0
15895,Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen,1/1/2006,5,1,598,0,0,0.02,0
15896,Hiiro no Kakera Portable,1/1/2008,20,2,333,0,0,0.02,0
15897,Antz Extreme Racing,1/1/2002,30,7,243,0.01,0,0,0
15898,Enemy Territory: Quake Wars,1/1/2007,14,9,117,0.01,0,0,0
15899,Truck Racer,1/1/2009,26,7,477,0,0.01,0,0
15900,The Sims 4: Luxury Party Stuff,1/1/2015,14,10,239,0,0.01,0,0
15901,"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",1/1/2008,17,2,146,0,0,0.02,0
15902,Triggerheart Exelica,1/1/2007,4,9,658,0,0,0.02,0
15903,Jet Impulse,,5,10,469,0,0,0.02,0
15904,Games Explosion!,1/1/2006,7,1,615,0.01,0,0,0
15905,Tennis no Oji-Sama: Card Hunter,1/1/2007,17,12,382,0,0,0.02,0
15906,Portable Island: Tenohira Resort,1/1/2006,20,10,452,0,0,0.02,0
15907,Night Wizard the Video Game: Denial of the World,1/1/2008,17,2,108,0,0,0.02,0
15908,Sengoku Efuda Yuugi: Hototogisu Ran,1/1/2008,20,4,357,0,0,0.02,0
15909,Tokyo Friend Park II DS,1/1/2006,5,4,542,0,0,0.02,0
15910,Saenai Kanojo no Sodatekata: Blessing Flowers,1/1/2015,21,1,108,0,0,0.02,0
15911,Adventure Time: The Secret of the Nameless,1/1/2014,3,2,393,0.01,0,0,0
15912,Kao the Kangaroo Round 2,1/1/2005,17,5,365,0.01,0.01,0,0
15913,Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable,1/1/2010,20,2,333,0,0,0.02,0
15914,Robopon 2: Ring Version,1/1/2001,7,8,327,0.01,0,0,0
15915,Evil Genius,1/1/2004,14,12,656,0,0.01,0,0
15916,Dragon Tales: Dragon Adventures,1/1/2003,7,5,465,0.01,0,0,0
15917,Moe Moe 2-ji Taisen (Ryoku) * Deluxe,1/1/2008,20,2,594,0,0,0.02,0
15918,Dream Dancer,,5,4,451,0.01,0,0,0
15919,Powerbike,1/1/2009,5,7,400,0.01,0,0,0
15920,Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide,1/1/2011,20,8,311,0,0,0.02,0
15921,Magic Encyclopedia: Moonlight,1/1/2010,5,4,266,0,0.01,0,0
15922,Rayman 10th Anniversary,1/1/2005,7,5,633,0.01,0,0,0
15923,Elminage II DS Remix: Sousei no Megami to Unmai no Daichi,1/1/2010,5,8,579,0,0,0.02,0
15924,Online Chess Kingdoms,1/1/2006,20,4,382,0.01,0,0,0
